Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2010","2010","ha","1002100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2010","2010","kg/ha","6094.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2010","2010","t","6107617","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2011","2011","ha","963095","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2011","2011","kg/ha","6031.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2011","2011","t","5809315","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2012","2012","ha","947096","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2012","2012","kg/ha","5630","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2012","2012","t","5332163","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2013","2013","ha","944200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2013","2013","kg/ha","7922.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2013","2013","t","7480000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2014","2014","ha","931065","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2014","2014","kg/ha","6683.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2014","2014","t","6222584","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2015","2015","ha","941056","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2015","2015","kg/ha","6162.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2015","2015","t","5799131","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2016","2016","ha","935105","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2016","2016","kg/ha","6526.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2016","2016","t","6102851","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2017","2017","ha","937763","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2017","2017","kg/ha","5745","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2017","2017","t","5387403","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2018","2018","ha","939920","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2018","2018","kg/ha","7429.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2018","2018","t","6983260","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2019","2019","ha","936890","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2019","2019","kg/ha","6132.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2019","2019","t","5745450","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2020","2020","ha","931630","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2020","2020","kg/ha","7318.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2020","2020","t","6817770","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2021","2021","ha","929390","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2021","2021","kg/ha","6549.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2021","2021","t","6086920","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2022","2022","ha","922920","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2022","2022","kg/ha","6395","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2022","2022","t","5902040","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01330","Grapes","2023","2023","ha","913000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2023","2023","kg/ha","5282.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01330","Grapes","2023","2023","t","4822760","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","433146","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","9215.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2000","2000","t","3991752","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","512500","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","9720.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2001","2001","t","4981901","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","465134","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","9514.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2002","2002","t","4425373","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","479900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","9040.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2003","2003","t","4338700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","479801","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","10069.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2004","2004","t","4831147","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","414298","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","9609.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2005","2005","t","3981370","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","344400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","9743.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2006","2006","t","3355722","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","360998","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","10002.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2007","2007","t","3610937","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","366300","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","9906.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2008","2008","t","3628600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","348949","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","10074.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2009","2009","t","3515617","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","314990","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","10555.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2010","2010","t","3324821","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","369264","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","11373.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2011","2011","t","4199927","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","390433","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","10916.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2012","2012","t","4262116","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","442300","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","11044.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2013","2013","t","4885000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","418545","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","11411.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2014","2014","t","4776190","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","398257","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","11461","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2015","2015","t","4564416","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","359275","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","11327","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2016","2016","t","4069508","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","333628","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","11316.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2017","2017","t","3775645","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","322370","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","11919.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2018","2018","t","3842520","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","356830","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","11726.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2019","2019","t","4184460","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","343780","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","12258.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2020","2020","t","4214100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","358270","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","12832.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2021","2021","t","4597660","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","314290","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","11423.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2022","2022","t","3590260","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","239900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","11818.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0112","Maize (corn)","2023","2023","t","2835360","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2000","2000","ha","2300000","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2000","2000","kg/ha","2149.5","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2000","2000","t","4943800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2001","2001","ha","2400000","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2001","2001","kg/ha","2817.8","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2001","2001","t","6762600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2002","2002","ha","2430582","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2002","2002","kg/ha","1816.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2002","2002","t","4414911","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2003","2003","ha","2439582","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2003","2003","kg/ha","3096.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2003","2003","t","7553566","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2004","2004","ha","2464774","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2004","2004","kg/ha","2109.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2004","2004","t","5200029","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2005","2005","ha","2465258","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2005","2005","kg/ha","1631.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2005","2005","t","4021720","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2006","2006","ha","2483697","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2006","2006","kg/ha","2286.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2006","2006","t","5679021","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2007","2007","ha","2470162","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2007","2007","kg/ha","2485.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2007","2007","t","6140251","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2008","2008","ha","2450471","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2008","2008","kg/ha","2273.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2008","2008","t","5570727","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2009","2009","ha","2449828","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2009","2009","kg/ha","2846","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2009","2009","t","6972094","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2010","2010","ha","2475466","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2010","2010","kg/ha","2907.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2010","2010","t","7197600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2011","2011","ha","2503675","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2011","2011","kg/ha","3123.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2011","2011","t","7820060","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2012","2012","ha","2504261","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2012","2012","kg/ha","1537.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2012","2012","t","3849300","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2013","2013","ha","2507000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2013","2013","kg/ha","3700.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2013","2013","t","9276100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2014","2014","ha","2515800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2014","2014","kg/ha","1812.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2014","2014","t","4560400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2015","2015","ha","2351370","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2015","2015","kg/ha","2529.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2015","2015","t","5947700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2016","2016","ha","2521694","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2016","2016","kg/ha","2808.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2016","2016","t","7082550","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2017","2017","ha","2554829","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2017","2017","kg/ha","2563.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2017","2017","t","6549499","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2018","2018","ha","2579000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2018","2018","kg/ha","3807.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2018","2018","t","9819570","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2019","2019","ha","2601900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2019","2019","kg/ha","2292.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2019","2019","t","5965080","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2020","2020","ha","2623720","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2020","2020","kg/ha","3101.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2020","2020","t","8137810","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2021","2021","ha","2623290","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2021","2021","kg/ha","3147.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2021","2021","t","8256550","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2022","2022","ha","2635280","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2022","2022","kg/ha","1495.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2022","2022","t","3940070","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01450","Olives","2023","2023","ha","2651110","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2023","2023","kg/ha","1924.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01450","Olives","2023","2023","t","5101010","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2000","2000","ha","134533","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2000","2000","kg/ha","19446.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2000","2000","t","2616220","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2001","2001","ha","138092","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2001","2001","kg/ha","20988.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2001","2001","t","2898377","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2002","2002","ha","121445","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2002","2002","kg/ha","24398.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2002","2002","t","2963061","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2003","2003","ha","136757","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2003","2003","kg/ha","22318.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2003","2003","t","3052175","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2004","2004","ha","135668","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2004","2004","kg/ha","20396.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2004","2004","t","2767148","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2005","2005","ha","138769","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2005","2005","kg/ha","17123.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2005","2005","t","2376230","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2006","2006","ha","140039","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2006","2006","kg/ha","24257.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2006","2006","t","3397011","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2007","2007","ha","145856","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2007","2007","kg/ha","18787.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2007","2007","t","2740280","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2008","2008","ha","153429","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2008","2008","kg/ha","22227.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2008","2008","t","3410288","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2009","2009","ha","152776","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2009","2009","kg/ha","17472.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2009","2009","t","2669355","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2010","2010","ha","153631","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2010","2010","kg/ha","20274.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2010","2010","t","3114800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2011","2011","ha","153222","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2011","2011","kg/ha","18397.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2011","2011","t","2818888","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2012","2012","ha","152340","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2012","2012","kg/ha","19313.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2012","2012","t","2942280","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2013","2013","ha","150800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2013","2013","kg/ha","22507.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2013","2013","t","3394100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2014","2014","ha","145358","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2014","2014","kg/ha","24040.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2014","2014","t","3494471","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2015","2015","ha","147420","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2015","2015","kg/ha","19911.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2015","2015","t","2935370","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","01323","Oranges","2016","2016","ha","142171","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2016","2016","kg/ha","25841.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01323","Oranges","2016","2016","t","3673915","A","Official figure",""
